movieId,Year ,title,genres,imdb,Tmdb,Youtubelink,viewCount,likeCount,dislikeCount,commentCount
127122,2015,Last Days in the Desert (2015),Adventure|Drama,3513054,310119,g5Cu46Hf-o4,88624,136,13,21
106861,2013,Violette (2013),Drama,2976920,209282,Lzhp2PCOWfI,88523,126,6,3
96834,2012,Knuckleball! (2012),Documentary,2343601,111174,jnX37Msqnlo,88242,193,4,19
116004,2012,Paradise: Love (2012),Drama,1403214,103686,Hc8nSACPuSI,88023,49,15,0
111850,2011,"Odds, The (2011)",Crime|Mystery,1783392,79778,tvsuV1XBlww,87960,89,17,17
101381,2012,Gregory Crewdson: Brief Encounters (2012),Documentary|Drama,2281267,96088,bqtyUkGSS14,87798,365,15,
96020,2011,Sidewalls (Medianeras) (2011),Drama,1235841,76696,ntVyIw2n3jw,87738,200,3,16
121192,2010,The Expelled (2010),Horror|Thriller,1486670,53459,JO1gGmcXQa8,87676,42,14,36
117523,2011,Love You You (2011),Romance,2062580,79151,jv2FxByFM7M,87643,194,7,12
87469,2011,Cinema Verite (2011),Drama,1623742,64566,Sc9Tfjxf53M,87549,62,6,9
89047,2010,Hesher (2010),Drama,1403177,44835,lDZcfrmB-uA,87531,328,18,31
112351,2013,112 Weddings (2013),Documentary|Romance,2290067,262390,s4A07vLA-dI,87456,150,4,16
106111,2013,Marc Maron: Thinky Pain (2013),Comedy,3004634,226632,u93-GJrz1xo,87292,262,9,18
117156,2013,May in the Summer (2013),Comedy|Drama,2492664,157380,k1r8OnteXH4,87160,101,9,4
87100,2010,Loft (2010),Comedy|Thriller,1606789,57059,feptiOOMCA4,86989,18,12,2
93479,2010,"Round Up, The (La Rafle) (2010)",Drama|War,1382725,41411,hW2GbaRswGk,86893,36,8,49
109366,2013,11.6 (2013),Crime|Drama,2655788,182246,nNC_5rLFceo,86891,33,5,3
123314,2013,Mischief Night (2013),Drama|Horror|Thriller,2872810,228676,fxW6n9WwWbY,86866,59,6,19
117172,2014,BFFs (2014),Comedy,2375278,268174,LSNALNrTMiQ,86692,126,13,12
98922,2011,Rebellion (L'ordre et la morale) (2011),Action|Drama,1242521,76609,wImzK1ADH38,86658,115,11,14
104356,2013,Museum Hours (2013),Drama,2268732,128133,MqctCwhunjE,86544,246,8,17
117535,2011,Dans la peau d'une grande (2011),Comedy,1967481,117678,o8QxrnbbSl4,86212,56,6,11
115903,2011,Young Goethe in Love (2011),Drama|Romance,1440180,52475,IqLvKhL2HbQ,86093,320,8,11
128610,2015,Ixcanul Volcano (2015),(no genres listed),4135844,320001,EJfvKnLPqFM,85989,224,6,21
113035,2013,"Bachelor Weekend, The (2013)",Comedy|Drama,2573858,215962,GSFDU3ukFpI,85744,354,16,58
85056,2011,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,1464540,46529,DdA0CrY1xks,85672,52,11,3
109653,2010,Bitter Feast (2010),Comedy|Horror|Thriller,1477835,52817,ElgdnRMJELU,85660,43,11,11
110198,2012,Don't Stop Believin': Everyman's Journey (2012),Documentary,1308756,102855,ISqCjjoOrfw,85604,,,
98022,2011,Sleepless Night (Nuit blanche) (2011),Action|Crime|Thriller,1683921,79070,S1iQSYKZxFw,85491,74,9,8
98126,2012,Capital (Le capital) (2012),Drama,1951166,121793,gNQgwR8q9vA,85229,106,16,15
101162,2011,Last Call at the Oasis (2011),Documentary,2043900,72841,fLE3i92LkQk,85171,410,16,53
112625,2011,The Great Magician (2011),Comedy|Drama|Romance,1869721,83721,GEuDawf6PNM,85054,36,8,4
107990,2012,"We and the I, The (2012)",Drama,1618445,109391,oqaQjhp6BMg,84790,206,70,82
87444,2010,Elektra Luxx (2010),Comedy,1340773,56272,3rYphjNUkkk,84511,117,21,22
83450,2010,Brest Fortress (Brestskaya krepost) (2010),Action|Drama|War,1343703,50618,XvWbUj_jlMw,84505,145,6,22
127214,2015,"Stockholm, Pennsylvania (2015)",Drama|Thriller,2481512,308361,4KyQus8vUA8,84303,118,7,4
90413,2010,Oranges and Sunshine (2010),Drama,1438216,70925,zA0LrxAtLeo,84228,136,4,13
125942,2010,Curb Dance (2010),(no genres listed),1961251,190946,wu5Lpe8z40Y,84136,1184,33,91
87306,2011,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,1650062,37686,Qt0TMMYsWOg,84033,46,5,12
103806,2012,90 Minutes (90 minutter) (2012),Drama,2180277,123261,8vpmrCH9heo,83922,49,6,24
119693,2012,Elfie Hopkins: Cannibal Hunter (2012),Horror|Thriller,1470022,101791,HNcWik8_LKs,83889,57,14,36
107614,2013,White Reindeer (2013),Comedy|Drama,2570738,176085,60N-WM_DR4c,83823,125,15,12
94799,2011,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,1748207,86812,U8xElfWyexo,83724,157,10,14
126795,2010,Finisterrae (2010),(no genres listed),1794790,60120,RKzBTsWE0LQ,83668,449,12,30
100840,2012,Marie KrÌÄåüyer (2012),Drama,1961192,133783,hB9nq_8h8Lg,83617,67,5,0
127419,2013,Sanatorium (2013),Thriller,2004419,248576,Ty59CR6sux4,83589,170,10,18
95611,2011,Mooz-lum (2011),Drama,1450328,66025,6DRvfVbnUrg,83559,354,16,208
128576,2012,Kvarteret Skatan reser till Laholm (2012),Comedy,2243361,93222,51KBf59_8iQ,83252,192,20,39
125782,2012,Body Fat Index of Love (2012),Comedy,2281425,188180,OB4RPtpGwZI,83036,26,5,7
107906,2012,Lost in Siberia (Ausgerechnet Sibirien) (2012),Comedy|Drama,1833843,107445,uewUf4vWyWc,82736,97,10,21
107224,2013,"Wipers Times, The (2013)",War,2763790,220674,HH9Kvv56AHw,82692,190,7,17
94429,2011,"Swell Season, The (2011)",Documentary|Romance,1722476,91352,f0XbvHgByww,82665,346,3,28
93766,2012,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,1646987,57165,6zfBS_0GI-s,82528,38,4,4
107207,2013,All Things to All Men (2013),Crime|Thriller,2095568,183258,ufl-X00hNCI,82528,28,8,4
84137,2010,"Housemaid, The (Hanyo) (2010)",Thriller,1314652,45202,r62pj3gRc9k,82383,82,5,7
103570,2012,Dead Man's Burden (2012),Western,2094155,116340,j01bboSYnLs,82291,105,12,14
130494,2011,Simon & the Oaks (2011),Drama,1375669,82448,80_L_LsOexE,82163,330,20,42
95941,2010,Carbon Nation (2010),Documentary,1482991,75446,eLs73KJI36w,82084,272,11,39
79430,2010,8: The Mormon Proposition (2010),Documentary,1484522,40428,ezwIZo-hKiI,81917,336,95,638
89877,2010,Main Street (2010),Drama,1365483,54469,3VZeEMW_3fA,81559,40,6,
81138,2010,7 Days (Les 7 jours du talion) (2010),Thriller,445054,39681,ek1ROfMBOdQ,81506,28,1,8
109282,2012,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,1559038,103732,jy2BLHsip6E,81239,218,6,49
112309,2011,"Pool Boys, The (2011)",Comedy,807028,31880,BE3azQxdxeU,81092,,,11
80241,2010,Going the Distance (2010),Comedy|Romance,1322312,38073,1PHW-pyURHo,80925,70,5,4
94401,2011,If a Tree Falls: A Story of the Earth Liberation Front (2011),Documentary,1787725,79042,UmZkNNJqr1I,80871,615,23,144
100173,2010,Stonehenge Apocalypse (2010),Sci-Fi,1488598,39750,Sh7UUg4RTEA,80756,210,15,127
95012,2010,Tracy Morgan: Black and Blue (2010),Comedy,1772407,54484,CaJYa6OW-iQ,80750,31,3,6
90603,2011,Batman: Year One (2011),Action|Animation|Crime,1672723,69735,8o8O3E9XSgo,80727,118,5,12
120825,2015,The Woman in Black 2: Angel of Death (2015),Drama|Horror|Thriller,2339741,288158,_DSMCbWo6u4,80688,147,21,9
111566,2012,American Horror House (Sorority Horror House) (2012),Horror,2402539,138544,Ct0-gm3DJc8,80646,134,34,16
100238,2010,"Big Picture, The (L'homme qui voulait vivre sa vie) (2010)",Drama,1533818,51071,izIQcj5KnU8,80598,52,6,19
114793,2010,Time of Eve (Eve no jikan) (2010),Animation|Romance|Sci-Fi,1715210,234284,5CrNNs-37As,80575,267,5,10
102332,2010,American Bandits: Frank and Jesse James (2010),Western,1446675,40852,pUl_u6U2CP0,80389,12,19,
96664,2011,Where Do We Go Now? (2011),Comedy|Drama,1772424,77461,QBGuk2lfZdc,80256,202,11,35
120618,2012,In Vogue: The Editor?s Eye (2012),Documentary,2476624,148777,9i8wP-Y-Ldo,79944,334,1,15
88672,2011,Our Idiot Brother (2011),Comedy,1637706,59968,m3MiaxLMPQk,79862,313,16,23
87964,2010,Breaking Upwards (2010),Romance,1247644,44990,uEeDVtSPO_w,79850,78,13,22
115467,2014,Harmontown (2014),Documentary,3518988,253292,KisiU9b_2EU,79647,435,10,40
89074,2011,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011)",Documentary,1743720,58492,fXRCPObrZYs,79643,256,8,13
104764,2011,"Leafie, a Hen Into the Wild (2011)",Adventure|Animation|Drama,1971466,89623,wENxx-3jYnI,79636,348,5,64
115678,2014,"Like Sunday, Like Rain (2014)",Drama|Romance,3104818,225044,aA6fPu6GXYA,79629,668,3,53
87287,2010,American Grindhouse (2010),Documentary,1307861,70862,AndtsMdk2fc,79417,160,4,14
120122,2014,Raspberry Boat Refugee (2014),Comedy,2965842,293491,QA3cf1qT3mo,79398,118,10,14
89203,2011,Magic Trip (2011),Documentary,1235790,57211,57OaoZZ61oM,79202,335,8,34
88593,2010,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,1230385,57361,yTCwY79GQ1o,79150,91,5,39
93502,2011,"Ledge, The (2011)",Drama|Thriller,1535970,63493,8Gnmp2YHN8E,79010,123,10,24
95000,2010,"Life, Above All (2010)",Drama,1646111,45244,mTWZrLK2TME,79008,121,8,18
125964,2011,Eat (2011),Drama,1839464,205818,rznYY9AisXw,78860,837,313,367
97304,2012,Argo (2012),Drama|Thriller,1024648,68734,Zshg1jEH9tI,78716,51,12,23
81831,2010,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,1467273,36940,PFJpbtWLHww,78461,35,7,3
103386,2012,Happiness Never Comes Alone (Un bonheur n'arrive jamais seul) (2012),Comedy|Romance,1872880,121936,OjicLKOJQic,78339,114,5,4
116746,2011,Deadline (2011),Mystery|Thriller,2106383,273922,V0YceclVyCg,78120,,,1
128322,2014,Super Duper Alice Cooper (2014),Documentary,3228830,261814,nAuyznrcR5U,78062,269,11,39
120110,2014,Jauja (2014),Drama|Western,2514338,266031,4q5QiB_qQ7U,78045,69,16,18
92681,2012,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,1397514,72545,iBSYxd38eic,77978,44,3,1
118200,2014,Castles in the Sky (2014),Drama,3311900,277846,ciw1h_tdH6w,77905,122,6,14
94896,2011,Bernie (2011),Comedy|Crime|Drama,1704573,92591,d8SlvooqgAw,77562,53,11,10
91048,2010,Cherry (2010),Comedy|Drama,1315350,47320,y-eUQW8OKhs,77284,156,13,64
99811,2012,Beware of Mr. Baker (2012),Documentary,1931388,97610,bz4C3djygWo,77284,201,3,28
107017,2013,Open Grave (2013),Horror|Mystery|Thriller,2071550,215830,AkCNY131ceA,77263,212,9,31
110330,2012,Me and you (io e te) (2012),Drama,1801061,119360,C3v2VaAsNq4,77221,151,6,16
94496,2012,Columbus Circle (2012),Crime|Mystery|Thriller,1465533,92000,g8E8jKDM5zM,77208,30,1,3
103787,2013,Gold (2013),Western,2338846,159344,ejal0DzMrm8,77054,23,8,4
112689,2013,Miss Violence (2013),Drama|Mystery,3078242,211052,4txNVRIpcok,76994,99,13,6
104215,2010,Burning Bright (2010),Drama|Horror|Thriller,1244658,39957,vgHhu2Qryms,76716,144,17,31
130292,2013,Alphabet (2013),Documentary,3215346,236314,x1dHShxJ90U,76429,262,5,13
108875,2011,Harvest (Stadt Land Fluss) (2011),Drama|Romance,1827528,79919,uHbvpDhzFBM,76367,203,10,16
88237,2011,Griff the Invisible (2011),Comedy|Drama|Romance,1509803,66942,dqWEE6HBhuo,76353,111,7,38
90350,2010,Lemmy (2010),Documentary,1236472,53344,dRENbQIuoLU,76311,136,4,17
111626,2014,"Brony Tale, A (2014)",Documentary,3219678,276122,kgcWpnvyZeA,76242,536,93,355
107172,2010,Ways to Live Forever (2010),Children|Drama,1446208,69717,IdkFaDxwOAE,75710,267,6,58
96640,2011,Kinyarwanda (2011),Drama|Romance,1572154,81215,ZAN6s5RpQ0w,75576,133,6,23
116419,2014,Drive Hard (2014),Action|Comedy|Crime,2968804,256092,sTv-GMuSokI,75565,34,6,4
117899,2014,Beautiful Girl (2014),Drama,1031658,302496,8CAajsmsKCM,75541,94,20,12
131096,2012,Russendisko (2012),Comedy,1639093,114438,QWBh3s-z7NA,75162,84,9,10
106436,2013,For Those in Peril (2013),Drama,2315628,187927,FTGM9CX_Ugs,75137,162,3,11
110765,2013,Pulling Strings (2013),Comedy|Romance,3203890,219553,3DC7xLjkqXo,75131,,,
108248,2013,Into the Mind (2013),Documentary,2673812,163875,PCWUu8EcpbQ,75130,707,28,37
104419,2010,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,1494772,30061,EJruJxZJEvI,74835,40,3,1
109806,2013,"Story of Yonosuke, A (Yokomichi Yonosuke) (2013)",Comedy|Drama,2151915,200145,vHpKWhMWoNA,74821,381,6,46
117586,2010,My Dear Desperado (2010),Comedy,1672091,43212,H0p34rJlWPw,74766,285,4,37
100056,2010,Die (2010),Thriller,1465478,53861,Yu6oDbPeQqM,74680,50,2,22
107951,2013,Hunting Elephants (2013),Comedy|Crime,2295196,204810,3xnHUrlZgnw,74487,289,10,34
117628,2012,Donner Pass (2012),Horror,1626139,84742,DWlZ0M79cIA,74486,63,12,13
112811,2011,"Front Line, The (Go-ji-jeon) (2011)",Drama|War,2007387,79553,Ba0fm-6q6QQ,74429,191,4,45
129030,2015,The Coven (2015),Fantasy|Horror,2123170,326536,gvCNJenh1mE,74259,58,48,1
115135,2014,Corn Island (Simindis kundzuli) (2014),Drama,1863192,282376,sGkl4j-J5qk,74110,44,5,6
83478,2010,Ong-Bak 3: The Final Battle (Ong Bak 3) (2010),Action,1653690,43209,4DuSVxM36r4,74072,36,3,1
90353,2010,Beautiful Boy (2010),Drama,1533013,59437,gV9CpJQyjCs,73975,255,13,23
121483,2014,At the Devil's Door (2014),Horror,2597242,254188,brZk-7EPqLs,73944,133,19,28
108599,2013,"Banshee Chapter, The (2013)",Horror|Thriller,2011276,207769,AJ6oc07wCNM,73828,146,37,46
98445,2010,DMT: The Spirit Molecule (2010),Documentary,1340425,53778,PXKX5efoW5U,73813,236,9,23
106489,2013,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,1170358,57158,BcB0znwAdmg,73687,45,3,1
111124,2010,Trick (2010),Action|Crime,1617207,49588,TUvdcva-aBY,73487,18,1,3
127035,2012,Dream Team 1935 (2012),Comedy|Drama,2516280,144331,nvksjAB8kUQ,73433,254,6,45
96058,2012,Neil Young Journeys (2012),Documentary,2043931,105978,_JIFEqfd2ns,73391,208,9,15
116441,2013,Heart of a Lion (2013),Comedy|Drama|Romance,2948472,222772,C8aTANaXqG0,73341,141,8,21
107617,2013,Red Obession (2013),Documentary,2419284,174358,arV7KEaC6KY,73326,99,11,39
86293,2011,Arthur (2011),Comedy,1334512,49012,XoJN7k1BMYg,73149,177,19,11
131100,2013,Forget me not (2013),Documentary,2389530,130798,VqhuYR2gkzo,73105,124,23,6
106859,2013,Amen (2013),Drama|Musical,2786278,180048,7tXL-5TdiEE,72913,188,14,17
73321,2010,"Book of Eli, The (2010)",Action|Adventure|Drama,1037705,20504,yAQcwKY0Dik,72804,36,0,0
81817,2010,Carlos (2010),Crime|Drama|Thriller,1321865,43434,kLrzMibJWuk,72760,188,8,31
95036,2011,Late Bloomers (2011),Drama,1572502,79995,WoSgZwRG6hE,72718,46,12,9
78251,2010,Friendship! (2010),Comedy,1247657,35217,EYIQcIyOxAo,72660,109,5,54
101801,2011,"Skylab, Le (2011)",Comedy|Drama,1638350,85449,JdbhvYBdNr4,72660,83,3,11
107299,2011,"Bling Ring, The (2011)",Drama,1935749,116853,xAFLB2UrgFE,72575,108,7,20
101648,2011,"Flat, The (2011)",Documentary,2071620,116466,Z94u_5qLxXU,72532,150,1,34
91902,2011,Elena (2011),Drama,1925421,78182,drDu9Ta1JWc,72439,135,10,11
89983,2010,Robot (2010),Action|Comedy|Musical|Sci-Fi,1305797,148284,FjWbHV2oMVk,72288,774,44,21
109434,2010,Psychosis (2010),Crime|Horror|Mystery,1351784,41445,wRRMfL9XXu4,71841,20,17,5
96927,2012,"Newest Pledge, The (2012)",Comedy,1695409,127700,Dgh4GxxuU4M,71792,66,28,18
90624,2011,Machine Gun Preacher (2011),Action|Crime,1586752,45610,BTvoaaE98DE,71774,69,1,8
103665,2013,Ip Man: The Final Fight (2013),Action|Drama,2495118,182127,SKRQpmPpPug,71548,77,6,7
106897,2011,Stuck Between Stations (2011),Comedy|Drama|Romance,1536440,89883,uLgX5Zw1LD0,71451,106,16,5
98169,2011,Requiem for a Killer (Requiem pour une tueuse) (2011),Thriller,1723047,68280,VAlUK6IHmbg,71449,47,4,5
103863,2011,Holidays by the Sea (Ni ÌÄåÊ vendre ni ÌÄåÊ louer) (2011),Comedy,1754946,79850,-3FfDorHZDs,71324,54,9,11
112290,2014,Boyhood (2014),Drama,1065073,85350,ESVgF4P221E,71157,106,9,8
93801,2011,Answers to Nothing (2011),Drama|Mystery,1523939,75576,4tlZ9tLioLk,70997,132,12,26
125920,2012,Buffalo Girls (2012),Action,1072756,142208,yjZqB-wN-kc,70911,263,26,70
113112,2014,Video Games: The Movie (2014),Documentary,3214002,269100,-9g19Y3FO18,70857,169,11,9
84160,2010,Wishful Drinking (2010),Documentary,1705977,52461,xcTvmIEG4Xw,70831,85,4,8
108468,2013,Decoding Annie Parker (2013),Drama,1464191,177047,ODlgvRvLEtU,70506,54,3,14
107204,2010,Outbound (Periferic) (2010),Action|Drama,1646221,57830,8aIumcphZLo,70452,48,5,10
101581,2011,Angel Dog (2011),Children|Drama,1711456,83735,2ryE9UjkgDM,70282,157,8,32
127877,2010,Kawa (2010),Drama,1754277,105891,jo_gjJqqFPE,70118,119,7,21
99910,2013,"Last Stand, The (2013)",Action|Crime|Thriller,1549920,76640,k1wCAsZ9Jb0,70073,424,18,64
113582,2013,How to Be a Man (2013),Comedy,2479384,213417,yzNZ0gwyGCk,70063,414,10,56
116491,2013,The Noble Family (2013),Comedy,2222394,180147,ynA5nXZyZxU,70051,83,16,4
108280,2012,Black Rock (2012),Horror|Thriller,1930294,84178,kpNQRPqnDU0,70026,89,28,27
114715,2013,American Promise (2013),Documentary,2545088,158997,yfA939LmPbU,70006,282,11,30
128586,2014,10 000 timmar (2014),Comedy,3013386,285245,W5f-N_KrRlw,69980,60,5,3
99415,2012,Parental Guidance (2012),Comedy,1047540,88042,1QdQtYCqzqk,69818,233,7,24
98797,2012,Barbara (2012),Drama,2178941,88284,VFSuQASCM8I,69657,37,10,2
128686,2013,Sputnik (2013),(no genres listed),2270802,259358,BwuFw1mbEGg,69656,225,97,28
128510,2013,Attila Marcel (2013),Comedy|Drama,2474438,186729,3xPStFO3qSg,69623,117,2,4
103143,2012,Donos de Portugal (2012),Documentary,2146688,388046,OuzxncV9l3M,69617,661,19,103
101335,2012,Stolen Seas (2012),Adventure|Crime|Documentary,1981690,158238,wBBhdjuqNPU,69569,79,5,20
104064,2012,Vares: The Path of the Righteous Men (Vares - Kaidan tien kulkijat) (2012),Crime|Drama,1625350,102234,iAfxaA_EBYE,69360,52,2,39
128149,2014,Not Safe for Work (2014),Thriller,2226495,256347,D0BLjoCgtdc,69352,77,36,25
101025,2013,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,1351685,81005,bXAwGb6_nEE,69179,30,8,1
89321,2011,"Future, The (2011)",Drama,1235170,54662,kPuusQf7eG0,69169,159,64,21
107539,2012,In the Fog (V tumane) (2012),Drama|War,2325741,103742,LqkagXYw1rQ,69011,54,5,5
90133,2010,"Presence, The (2010)",Drama|Horror|Thriller,1298594,54700,yL5EgbTvByI,69002,26,16,8
90355,2011,"Harvest/La Cosecha, The (2011)",Documentary,1981703,70875,JYIZy3bHDZs,68960,145,10,35
109623,2012,Love Games (2012),Animation|Drama|Romance,2671600,254464,PPN9IlyZTPU,68660,194,42,61
106326,2013,Things We Do For Love (Kaikella rakkaudella) (2013),Drama,2167791,203062,phTceEoJA1w,68658,47,4,5
127652,2014,We Are Young. We Are Strong. (2014),Drama,4076058,302376,gVV5tujO4DA,68628,148,8,16
124442,2014,"No God, No Master (2014)",Crime|Drama|Thriller,1485761,220933,n9eZwNukn0Y,68612,94,17,27
104376,2011,Tatsumi (2011),Documentary|Drama|Thriller,1922736,83114,doIaY-iGGGs,68528,181,6,9
101076,2013,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,1583421,72559,bz24m8jAMHM,68389,61,11,2
117146,2013,Lucky Them (2013),Drama,1885299,214096,8wZcJBt3r-Y,68356,61,18,2
117889,2013,Drei Stunden (2013),Comedy|Romance,2499818,204965,4LONEN81MKI,68273,123,26,17
113707,2014,Kummeli V (2014),Comedy,2901962,257668,sRmTs2waarc,68260,89,9,3
112297,2014,Tillbaka till Bromma (2014),Comedy,3485880,256593,wNf4vfzGS9M,67893,49,14,19
82463,2010,Another Year (2010),Drama,1431181,44009,i81cxbYNHks,67693,83,3,13
117374,2013,Running from Crazy (2013),Documentary,2451742,159153,kfGYqdTAxEk,67122,146,6,16
123174,2012,The Facility (2012),Horror|Sci-Fi,1650044,117120,YHCQkC_2mFQ,66949,190,8,13
103048,2013,"Kings of Summer, The (2013)",Comedy,2179116,156700,53wMeLQUSxo,66462,80,3,5
112173,2012,For Ellen (2012),Drama,1570583,84201,9CJqbw8AsbA,66346,287,19,32
97763,2011,Terry Pratchett: Choosing to Die (2011),Documentary,1929387,108901,B8wkeNDAGyM,66279,309,11,39
97707,2011,Skyscraper (Skyskraber) (2011),Comedy|Drama,1699233,99650,WTe_-yAen40,66268,63,12,43
117334,2014,The New Girlfriend (2014),Drama,3184934,283726,NBEDx5cy2HI,66104,38,6,5
97775,2012,This Ain't California (2012),Documentary,2113090,91030,zm27bsH2LOQ,66073,243,5,36
94103,2011,Black Pond (2011),Comedy|Drama,1869309,91292,5l_rJtpePd8,65899,153,8,57
113254,2012,Zarafa (2012),Animation,2077908,94196,b8GjECVTdBk,65725,128,5,11
99513,2012,Waiting for Lightning (2012),Documentary,1754853,106344,1mQbD8xzNdY,65693,421,14,39
112279,2014,Doc of the Dead (2014),Documentary,2481248,250577,bfQMuCju5FQ,65544,105,23,8
88879,2011,Gantz (2011),Action|Horror|Sci-Fi,1525835,56832,6M7X1pTM6H4,65286,85,4,10
96179,2010,Amish Grace (2010),Drama,1559025,45792,Y5uSVTqCfqM,65195,75,6,11
93297,2012,Act of Valor (2012),Action|Thriller|War,1591479,75674,0v1Ef_iD29Q,65186,38,0,2
100564,2011,ÌÄ‰Û_sa-Nisse - WÌÄå_lkom to Knohult (2011),Comedy,1609808,56991,knxZ4bco9XE,65130,83,36,44
81018,2010,"Illusionist, The (L'illusionniste) (2010)",Animation,775489,41201,Xrwh0rOJ0DI,64622,157,3,28
102826,2011,"Parade, The (Parada) (2011)",Comedy|Drama,1784575,81534,IrMMvnUrgF0,64614,47,8,0
114629,2012,"Park Avenue: Money, Power and the American Dream (2012)",Documentary,2460426,140481,rgiW6EzKWDA,64528,190,9,29
123553,2014,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy,2379386,252360,CFZ0YAqjQh4,64344,,,
78316,2010,Letters to Juliet (2010),Drama|Romance,892318,37056,pNA3cxwNX-0,64258,57,2,12
89650,2011,Ironclad (2011),Action|Adventure,1233301,38543,2Ebfqkv2Yg8,64216,44,5,5
96606,2011,Samsara (2011),Documentary,770802,89708,kcEj1m6YIDc,64042,165,4,6
96807,2012,Breathless (2012),Thriller,2005164,122930,EBYVFIAw5kU,63931,34,4,4
112334,2014,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary,3268458,250658,2M0GQww1GoY,63708,181,7,8
104464,2010,Taipei Exchanges (Di 36 ge gu shi) (2010),Comedy|Drama,1682949,42355,0y8600177Os,63450,254,2,6
106160,2012,Bekas (2012),Drama,1733105,224746,xoTvm-POp7c,63421,206,6,9
129843,2013,Plastic Paradise: The Great Pacific Garbage Patch (2013),Documentary,2277946,269200,90dTRjZioi8,63399,137,4,12
106115,2010,"Story of Science, The (2010)",Documentary,1647292,0,CHM5iinYQmY,63267,174,5,18
103066,2012,"Birders: The Central Park Effect (Central Park Effect, The) (2012)",Documentary,2310157,121446,CVRcFMUfBms,63266,18,1,3
109027,2013,EyjafjallajÌÄå_kull (2013),Comedy,2207072,219318,ODgDfo6frOc,63079,48,15,4
120779,2014,Korso (2014),Drama,2724304,278329,XDMtPLBhfoM,62640,106,14,28
100595,2011,To.get.her (2011),Drama|Mystery|Thriller,1787828,163845,WHFGgkL_pcA,62463,107,7,18
115721,2014,They Have Escaped (He ovat paenneet) (2014),Drama,2967988,284306,mYKQeDodoVM,62381,132,4,8
104339,2013,In a World... (2013),Comedy,2294677,157360,VcXd6W00DTI,62362,609,20,66
109895,2013,Bad Words (2013),Comedy,2170299,209403,pWibxfADyRc,62280,79,10,5
107916,2014,Yves Saint Laurent (2014),Drama|Romance,2707858,245775,bhoO_rBo7-I,62231,363,25,15
110482,2012,Scary or Die (2012),Horror,1833879,131916,S0Fnq8Qoq0A,62223,73,60,
80860,2010,Life as We Know It (2010),Comedy|Romance,1055292,38408,EeziA-7AE1s,62184,39,6,11
119226,2014,Nicholas on Holiday (2014),Comedy,3019796,277368,cIN3YpuWvoo,62111,72,6,5
91603,2011,"Student, The (El estudiante) (2011)",Drama,1865357,118204,BvICsWskmrs,62035,109,3,18
96259,2011,Beloved (Les bien-aimÌÄå©es) (2011),Drama|Musical|Romance,1815799,93188,1_rR0n1gR1Q,62017,62,8,10
102224,2010,Majesteit (2010),Drama,1641400,52225,HgQZelK16kM,61985,40,9,29
86723,2010,"Parking Lot Movie, The (2010)",Documentary,1504300,56113,LSvZXidLJ3U,61883,90,11,15
102499,2012,"Flaying, The (El Bosque de los Sometidos) (2012)",Fantasy|Horror|Thriller,2242712,235373,murg7m4TK_c,61801,903,13,108
90249,2011,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,433035,39254,s9aIuPSvXX8,61724,46,3,4
128303,2011,Austin High (2011),Comedy,1683524,110553,QEThxS2GTFg,61582,124,12,44
91831,2012,"Devil Inside, The (2012)",Horror|Thriller,1560985,76487,01ZiLi4i_fM,61465,77,8,14
112293,2013,"Trials of Cate McCall, The (2013)",Crime|Drama,1323973,253279,YcZ2ANo2ICI,61272,21,5,3
105275,2012,I Will Follow You Into the Dark (2012),Drama|Horror|Romance,2179087,216374,Qreq4EXuNKU,61250,35,5,0
78290,2010,Burnt by the Sun 2 (Utomlyonnye solntsem 2) (2010),Drama,403645,38318,rB80fwauzOI,61137,185,21,11
87105,2010,Open Season 3 (2010),Animation|Children|Comedy,1646926,51170,wlKIqbLhL7w,61095,75,8,4
110114,2012,Kill Me Now (2012),Comedy|Horror,1815776,195022,WougDnDHLnY,60997,343,20,81
109076,2014,HallÌÄå´hallÌÄå´ (2014),Comedy,3462892,258126,6nFmv1Zfs5A,60738,58,6,4
110973,2013,"Ultimate Accessory,The (100% cachemire) (2013)",Comedy,2319018,225564,GiS6ABolJ_Q,60559,30,4,6
81786,2010,Certified Copy (Copie conforme) (2010),Drama,1020773,48303,mg5e_rjtHw0,60410,127,11,8
